LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1760385228.870781,1094684.000,47554,3,GX,1,100,-21.912
1760385228.910780,1094724.000,47572,2,GX,1,100,-21.088
1760385228.950778,1094764.000,47572,2,GX,1,100,11.017
1760385228.990777,1094804.000,47590,3,GX,1,100,25.848
1760385229.030776,1094844.000,47590,3,GX,1,100,59.998
1760385229.070774,1094884.000,47590,3,GX,1,100,97.290
1760385229.110773,1094924.000,47607,2,GX,1,100,71.991
1760385229.150771,1094964.000,47607,2,GX,1,100,59.540
1760385229.190770,1095004.000,47622,3,GX,1,100,30.548
1760385229.230769,1095044.000,47622,3,GX,1,100,-8.881
1760385229.270767,1095084.000,47622,3,GX,1,100,-34.302
1760385229.310766,1095124.000,47639,2,GX,1,100,-30.884
1760385229.350765,1095164.000,47639,2,GX,1,100,-37.628
1760385229.390763,1095204.000,47657,3,GX,1,100,-44.250
1760385229.430762,1095244.000,47657,3,GX,1,100,-56.366
1760385229.470760,1095284.000,47657,3,GX,1,100,-74.951
1760385229.510759,1095324.000,47677,2,GX,1,100,-104.095
1760385229.550758,1095364.000,47677,2,GX,1,100,-59.143
1760385229.590756,1095404.000,47693,3,GX,1,100,-41.107
1760385229.630755,1095444.000,47693,3,GX,1,100,-17.426
1760385229.670753,1095484.000,47693,3,GX,1,100,-15.076
1760385229.710752,1095524.000,47710,2,GX,1,100,-25.421
1760385229.750751,1095564.000,47710,2,GX,1,100,-2.106
1760385229.790749,1095604.000,47726,3,GX,1,100,22.583
1760385229.830748,1095644.000,47726,3,GX,1,100,29.938
1760385229.870747,1095684.000,47726,3,GX,1,100,76.752
1760385229.910745,1095724.000,47746,3,GX,1,100,72.815
1760385229.950744,1095764.000,47746,3,GX,1,100,71.472
1760385229.990742,1095804.000,47746,3,GX,1,100,50.720
1760385230.030741,1095844.000,47761,2,GX,1,100,13.489
1760385230.070740,1095884.000,47761,2,GX,1,100,-42.114
1760385230.110738,1095924.000,47777,3,GX,1,100,-42.389
1760385230.150737,1095964.000,47777,3,GX,1,100,-26.306
1760385230.190736,1096004.000,47777,3,GX,1,100,-34.973
1760385230.230734,1096044.000,47796,2,GX,1,100,-31.189
1760385230.270733,1096084.000,47796,2,GX,1,100,-3.143
1760385230.310731,1096124.000,47813,3,GX,1,100,-51.208
1760385230.350730,1096164.000,47813,3,GX,1,100,-18.402
1760385230.390729,1096204.000,47813,3,GX,1,100,-31.891
1760385230.430727,1096244.000,47831,2,GX,1,100,-38.971
1760385230.470726,1096284.000,47831,2,GX,1,100,-34.698
1760385230.510725,1096324.000,47847,3,GX,1,100,-48.279
1760385230.550723,1096364.000,47847,3,GX,1,100,-41.473
