LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1760381156.493376,461380.000,8707,2,GX,1,100,-0.549
1760381156.533376,461420.000,8723,3,GX,1,100,-0.488
1760381156.573376,461460.000,8723,3,GX,1,100,-0.458
1760381156.613376,461500.000,8723,3,GX,1,100,-0.610
1760381156.653377,461540.000,8740,3,GX,1,100,-0.641
1760381156.693377,461580.000,8740,3,GX,1,100,-0.549
1760381156.733377,461620.000,8740,3,GX,1,100,-0.793
1760381156.773378,461660.000,8756,2,GX,1,100,-0.671
1760381156.813378,461700.000,8756,2,GX,1,100,-0.641
1760381156.853378,461740.000,8774,3,GX,1,100,-0.732
1760381156.893378,461780.000,8774,3,GX,1,100,-0.763
1760381156.933379,461820.000,8774,3,GX,1,100,-0.641
1760381156.973379,461860.000,8790,2,GX,1,100,-0.549
1760381157.013380,461900.000,8790,2,GX,1,100,-0.732
1760381157.053380,461940.000,8808,3,GX,1,100,-0.671
1760381157.093380,461980.000,8808,3,GX,1,100,-0.732
1760381157.133380,462020.000,8808,3,GX,1,100,-0.641
1760381157.173381,462060.000,8826,2,GX,1,100,-0.336
1760381157.213381,462100.000,8826,2,GX,1,100,-0.336
1760381157.253381,462140.000,8846,3,GX,1,100,-0.519
1760381157.293382,462180.000,8846,3,GX,1,100,-0.732
1760381157.333382,462220.000,8846,3,GX,1,100,-0.641
1760381157.373382,462260.000,8863,2,GX,1,100,-0.702
1760381157.413383,462300.000,8863,2,GX,1,100,-0.732
1760381157.453383,462340.000,8880,3,GX,1,100,-0.671
1760381157.493383,462380.000,8880,3,GX,1,100,-0.671
1760381157.533384,462420.000,8880,3,GX,1,100,-0.702
1760381157.573384,462460.000,8898,2,GX,1,100,-0.702
1760381157.613384,462500.000,8898,2,GX,1,100,-0.458
1760381157.653384,462540.000,8913,3,GX,1,100,-0.610
1760381157.693385,462580.000,8913,3,GX,1,100,-0.671
1760381157.733385,462620.000,8913,3,GX,1,100,-0.610
1760381157.773386,462660.000,8930,3,GX,1,100,-0.610
1760381157.813386,462700.000,8930,3,GX,1,100,-0.641
1760381157.853386,462740.000,8930,3,GX,1,100,-0.580
1760381157.893386,462780.000,8947,2,GX,1,100,-0.549
1760381157.933387,462820.000,8947,2,GX,1,100,-0.458
1760381157.973387,462860.000,8963,3,GX,1,100,-0.610
1760381158.013387,462900.000,8963,3,GX,1,100,-0.793
1760381158.053388,462940.000,8963,3,GX,1,100,-0.763
1760381158.092888,462979.500,8979,2,GX,1,100,-0.763
1760381158.132388,463019.000,8979,2,GX,1,100,-0.763
1760381158.172389,463059.000,8997,3,GX,1,100,-0.641
1760381158.212389,463099.000,8997,3,GX,1,100,-0.793
1760381158.252389,463139.000,8997,3,GX,1,100,-0.732
1760381158.292390,463179.000,9014,2,GX,1,100,-0.610
