LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1760382035.956297,1340842.333,24254,3,GZ,1,100,0.366
1760382035.991965,1340878.000,24254,3,GZ,1,100,-0.031
1760382036.031965,1340918.000,24271,2,GZ,1,100,0.183
1760382036.071967,1340958.000,24271,2,GZ,1,100,0.183
1760382036.111968,1340998.000,24286,3,GZ,1,100,0.092
1760382036.151968,1341038.000,24286,3,GZ,1,100,0.061
1760382036.191970,1341078.000,24286,3,GZ,1,100,0.061
1760382036.231971,1341118.000,24304,3,GZ,1,100,0.153
1760382036.271971,1341158.000,24304,3,GZ,1,100,0.122
1760382036.311973,1341198.000,24304,3,GZ,1,100,0.214
1760382036.351974,1341238.000,24322,2,GZ,1,100,0.366
1760382036.391975,1341278.000,24322,2,GZ,1,100,0.183
1760382036.431976,1341318.000,24338,3,GZ,1,100,0.305
1760382036.471977,1341358.000,24338,3,GZ,1,100,-0.183
1760382036.511978,1341398.000,24338,3,GZ,1,100,-0.031
1760382036.551979,1341438.000,24354,2,GZ,1,100,0.275
1760382036.591980,1341478.000,24354,2,GZ,1,100,-0.031
1760382036.631981,1341518.000,24370,3,GZ,1,100,-0.214
1760382036.671982,1341558.000,24370,3,GZ,1,100,-0.183
1760382036.711982,1341598.000,24370,3,GZ,1,100,0.031
1760382036.751984,1341638.000,24387,2,GZ,1,100,0.031
1760382036.791985,1341678.000,24387,2,GZ,1,100,0.305
1760382036.831985,1341718.000,24403,3,GZ,1,100,0.092
1760382036.871987,1341758.000,24403,3,GZ,1,100,0.275
1760382036.911988,1341798.000,24403,3,GZ,1,100,0.153
1760382036.951989,1341838.000,24421,2,GZ,1,100,0.092
1760382036.991990,1341878.000,24421,2,GZ,1,100,0.153
1760382037.031991,1341918.000,24439,3,GZ,1,100,0.305
1760382037.071992,1341958.000,24439,3,GZ,1,100,0.336
1760382037.111993,1341998.000,24439,3,GZ,1,100,0.519
1760382037.151994,1342038.000,24456,2,GZ,1,100,-0.214
1760382037.191995,1342078.000,24456,2,GZ,1,100,-0.122
1760382037.231996,1342118.000,24477,3,GZ,1,100,0.153
1760382037.271996,1342158.000,24477,3,GZ,1,100,-0.031
1760382037.311998,1342198.000,24477,3,GZ,1,100,-0.122
1760382037.351999,1342238.000,24495,2,GZ,1,100,0.061
1760382037.391999,1342278.000,24495,2,GZ,1,100,0.092
1760382037.432001,1342318.000,24509,3,GZ,1,100,-0.061
1760382037.472002,1342358.000,24509,3,GZ,1,100,0.305
1760382037.512003,1342398.000,24509,3,GZ,1,100,0.244
