LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1760382046.491227,1351377.000,25986,1,TH,1,100,31.807
1760382046.625231,1351511.000,26004,1,TH,1,100,31.807
1760382046.758234,1351644.000,26022,1,TH,1,100,31.912
1760382046.891237,1351777.000,26038,1,TH,1,100,31.911
1760382047.025241,1351911.000,26072,1,TH,1,100,31.853
1760382047.158244,1352044.000,26089,1,TH,1,100,31.853
1760382047.291247,1352177.000,26105,1,TH,1,100,31.839
1760382047.425251,1352311.000,26144,1,TH,1,100,31.839
1760382047.558254,1352444.000,26161,1,TH,1,100,31.856
1760382047.691257,1352577.000,26178,1,TH,1,100,31.856
1760382047.825261,1352711.000,26195,1,TH,1,100,31.880
1760382047.958264,1352844.000,26227,1,TH,1,100,31.880
1760382048.091267,1352977.000,26245,1,TH,1,100,31.800
1760382048.224271,1353110.000,26262,1,TH,1,100,31.800
1760382048.358274,1353244.000,26294,1,TH,1,100,31.856
1760382048.491277,1353377.000,26310,1,TH,1,100,31.856
1760382048.624280,1353510.000,26327,1,TH,1,100,31.907
1760382048.758284,1353644.000,26359,1,TH,1,100,31.907
1760382048.891287,1353777.000,26377,1,TH,1,100,31.827
1760382049.024291,1353910.000,26395,1,TH,1,100,31.827
1760382049.158294,1354044.000,26426,1,TH,1,100,31.766
1760382049.291297,1354177.000,26442,1,TH,1,100,31.766
1760382049.424301,1354310.000,26460,1,TH,1,100,31.742
1760382049.558304,1354444.000,26491,1,TH,1,100,31.742
1760382049.691307,1354577.000,26510,1,TH,1,100,31.841
1760382049.824311,1354710.000,26527,1,TH,1,100,31.841
1760382049.958314,1354844.000,26543,1,TH,1,100,31.844
1760382050.091317,1354977.000,26575,1,TH,1,100,31.844
1760382050.224321,1355110.000,26592,1,TH,1,100,31.865
1760382050.358324,1355244.000,26609,1,TH,1,100,31.873
1760382050.491327,1355377.000,26642,1,TH,1,100,31.836
1760382050.624331,1355510.000,26659,1,TH,1,100,31.836
1760382050.758334,1355644.000,26676,1,TH,1,100,31.824
1760382050.891337,1355777.000,26707,1,TH,1,100,31.824
1760382051.024341,1355910.000,26725,1,TH,1,100,31.800
1760382051.158344,1356044.000,26743,1,TH,1,100,31.800
1760382051.291347,1356177.000,26775,1,TH,1,100,31.877
1760382051.424351,1356310.000,26792,1,TH,1,100,31.877
1760382051.557354,1356443.000,26808,1,TH,1,100,31.836
1760382051.691357,1356577.000,26840,1,TH,1,100,31.836
1760382051.824361,1356710.000,26857,1,TH,1,100,31.877
1760382051.957364,1356843.000,26875,1,TH,1,100,31.877
1760382052.091367,1356977.000,26895,1,TH,1,100,31.758
1760382052.224371,1357110.000,26926,1,TH,1,100,31.758
1760382052.357374,1357243.000,26943,1,TH,1,100,31.877
1760382052.491377,1357377.000,26960,1,TH,1,100,31.877
1760382052.624381,1357510.000,26997,1,TH,1,100,31.873
1760382052.757384,1357643.000,27015,1,TH,1,100,31.873
1760382052.891387,1357777.000,27032,1,TH,1,100,31.843
1760382053.024391,1357910.000,27064,1,TH,1,100,31.843
1760382053.157394,1358043.000,27080,1,TH,1,100,31.778
1760382053.291397,1358177.000,27097,1,TH,1,100,31.778
1760382053.424401,1358310.000,27131,1,TH,1,100,31.836
1760382053.557404,1358443.000,27147,1,TH,1,100,31.836
1760382053.691407,1358577.000,27165,1,TH,1,100,31.822
1760382053.824411,1358710.000,27196,1,TH,1,100,31.822
1760382053.957414,1358843.000,27212,1,TH,1,100,31.885
1760382054.091417,1358977.000,27230,1,TH,1,100,31.892
1760382054.224421,1359110.000,27263,1,TH,1,100,31.826
1760382054.357424,1359243.000,27280,1,TH,1,100,31.826
1760382054.491427,1359377.000,27297,1,TH,1,100,31.829
1760382054.624431,1359510.000,27313,1,TH,1,100,31.829
1760382054.757434,1359643.000,27345,1,TH,1,100,31.812
1760382054.890437,1359776.000,27362,1,TH,1,100,31.812
1760382055.024441,1359910.000,27379,1,TH,1,100,31.872
1760382055.157444,1360043.000,27412,1,TH,1,100,31.872
1760382055.290447,1360176.000,27429,1,TH,1,100,31.897
1760382055.424451,1360310.000,27446,1,TH,1,100,31.897
1760382055.557454,1360443.000,27477,1,TH,1,100,31.819
1760382055.690457,1360576.000,27495,1,TH,1,100,31.819
1760382055.824461,1360710.000,27511,1,TH,1,100,31.865
1760382055.957464,1360843.000,27545,1,TH,1,100,31.865
1760382056.090467,1360976.000,27562,1,TH,1,100,31.889
1760382056.224471,1361110.000,27578,1,TH,1,100,31.889
1760382056.357474,1361243.000,27596,1,TH,1,100,31.853
1760382056.490477,1361376.000,27627,1,TH,1,100,31.853
1760382056.624481,1361510.000,27643,1,TH,1,100,31.850
1760382056.757484,1361643.000,27661,1,TH,1,100,31.850
1760382056.890487,1361776.000,27694,1,TH,1,100,31.848
1760382057.024491,1361910.000,27711,1,TH,1,100,31.848
1760382057.157494,1362043.000,27730,1,TH,1,100,31.906
1760382057.290497,1362176.000,27762,1,TH,1,100,31.906
1760382057.424501,1362310.000,27778,1,TH,1,100,31.952
1760382057.557504,1362443.000,27797,1,TH,1,100,31.952
1760382057.690507,1362576.000,27834,1,TH,1,100,31.826
1760382057.824511,1362710.000,27850,1,TH,1,100,31.826
1760382057.957514,1362843.000,27867,1,TH,1,100,31.850
1760382058.090517,1362976.000,27901,1,TH,1,100,31.850
1760382058.224521,1363110.000,27917,1,TH,1,100,31.814
1760382058.357524,1363243.000,27935,1,TH,1,100,31.814
1760382058.490527,1363376.000,27951,1,TH,1,100,31.848
1760382058.623531,1363509.000,27983,1,TH,1,100,31.848
1760382058.757534,1363643.000,28000,1,TH,1,100,31.819
1760382058.890538,1363776.000,28016,1,TH,1,100,31.819
1760382059.023541,1363909.000,28050,1,TH,1,100,31.889
1760382059.157544,1364043.000,28067,1,TH,1,100,31.889
1760382059.290547,1364176.000,28083,1,TH,1,100,31.867
1760382059.423551,1364309.000,28115,1,TH,1,100,31.867
1760382059.557554,1364443.000,28132,1,TH,1,100,31.797
1760382059.690557,1364576.000,28149,1,TH,1,100,31.797
1760382059.823561,1364709.000,28182,1,TH,1,100,31.816
1760382059.957564,1364843.000,28199,1,TH,1,100,31.816
1760382060.090567,1364976.000,28216,1,TH,1,100,31.814
1760382060.223571,1365109.000,28247,1,TH,1,100,31.821
1760382060.357574,1365243.000,28265,1,TH,1,100,31.855
1760382060.490577,1365376.000,28281,1,TH,1,100,31.855
1760382060.623581,1365509.000,28315,1,TH,1,100,31.904
1760382060.757584,1365643.000,28332,1,TH,1,100,31.904
1760382060.890587,1365776.000,28348,1,TH,1,100,31.891
1760382061.023591,1365909.000,28366,1,TH,1,100,31.891
1760382061.157594,1366043.000,28397,1,TH,1,100,31.954
1760382061.290597,1366176.000,28415,1,TH,1,100,31.954
1760382061.423601,1366309.000,28433,1,TH,1,100,31.918
1760382061.557604,1366443.000,28464,1,TH,1,100,31.918
1760382061.690607,1366576.000,28481,1,TH,1,100,31.860
1760382061.823611,1366709.000,28498,1,TH,1,100,31.860
1760382061.957614,1366843.000,28530,1,TH,1,100,31.850
1760382062.090617,1366976.000,28550,1,TH,1,100,31.850
1760382062.223621,1367109.000,28567,1,TH,1,100,31.848
1760382062.356624,1367242.000,28599,1,TH,1,100,31.848
1760382062.490628,1367376.000,28615,1,TH,1,100,31.920
1760382062.623631,1367509.000,28632,1,TH,1,100,31.920
1760382062.756634,1367642.000,28664,1,TH,1,100,31.860
1760382062.890637,1367776.000,28685,1,TH,1,100,31.860
1760382063.023641,1367909.000,28703,1,TH,1,100,31.889
1760382063.156644,1368042.000,28721,1,TH,1,100,31.889
1760382063.290648,1368176.000,28753,1,TH,1,100,31.894
1760382063.423651,1368309.000,28770,1,TH,1,100,31.894
1760382063.556654,1368442.000,28786,1,TH,1,100,31.891
1760382063.690657,1368576.000,28818,1,TH,1,100,31.891
1760382063.823661,1368709.000,28837,1,TH,1,100,31.901
1760382063.956664,1368842.000,28853,1,TH,1,100,31.901
1760382064.090667,1368976.000,28885,1,TH,1,100,31.923
1760382064.223671,1369109.000,28902,1,TH,1,100,31.930
1760382064.356674,1369242.000,28919,1,TH,1,100,31.886
1760382064.490677,1369376.000,28952,1,TH,1,100,31.886
1760382064.623681,1369509.000,28969,1,TH,1,100,31.930
1760382064.756684,1369642.000,28986,1,TH,1,100,31.930
1760382064.889688,1369775.000,29017,1,TH,1,100,31.874
1760382065.023691,1369909.000,29035,1,TH,1,100,31.874
1760382065.156694,1370042.000,29051,1,TH,1,100,31.981
1760382065.289697,1370175.000,29085,1,TH,1,100,31.981
1760382065.423701,1370309.000,29102,1,TH,1,100,31.884
1760382065.556704,1370442.000,29118,1,TH,1,100,31.884
1760382065.689708,1370575.000,29136,1,TH,1,100,31.947
1760382065.823711,1370709.000,29167,1,TH,1,100,31.947
1760382065.956714,1370842.000,29183,1,TH,1,100,31.928
1760382066.089717,1370975.000,29201,1,TH,1,100,31.928
1760382066.223721,1371109.000,29234,1,TH,1,100,31.889
1760382066.356724,1371242.000,29251,1,TH,1,100,31.889
1760382066.489727,1371375.000,29268,1,TH,1,100,31.937
1760382066.623731,1371509.000,29300,1,TH,1,100,31.937
1760382066.756734,1371642.000,29316,1,TH,1,100,31.835
1760382066.889737,1371775.000,29333,1,TH,1,100,31.835
1760382067.023741,1371909.000,29369,1,TH,1,100,31.867
1760382067.156744,1372042.000,29385,1,TH,1,100,31.867
1760382067.289747,1372175.000,29402,1,TH,1,100,31.985
1760382067.423751,1372309.000,29434,1,TH,1,100,31.993
1760382067.556754,1372442.000,29450,1,TH,1,100,31.932
1760382067.689758,1372575.000,29468,1,TH,1,100,31.925
1760382067.822761,1372708.000,29486,1,TH,1,100,31.915
1760382067.956764,1372842.000,29523,1,TH,1,100,31.915
1760382068.089767,1372975.000,29540,1,TH,1,100,31.925
1760382068.222771,1373108.000,29556,1,TH,1,100,31.932
1760382068.356774,1373242.000,29588,1,TH,1,100,31.874
1760382068.489778,1373375.000,29607,1,TH,1,100,31.874
1760382068.622781,1373508.000,29623,1,TH,1,100,31.879
1760382068.756784,1373642.000,29655,1,TH,1,100,31.879
1760382068.889787,1373775.000,29672,1,TH,1,100,31.816
1760382069.022791,1373908.000,29689,1,TH,1,100,31.816
1760382069.156794,1374042.000,29720,1,TH,1,100,31.874
1760382069.289798,1374175.000,29739,1,TH,1,100,31.874
1760382069.422801,1374308.000,29756,1,TH,1,100,31.842
1760382069.556804,1374442.000,29787,1,TH,1,100,31.842
1760382069.689807,1374575.000,29805,1,TH,1,100,31.876
1760382069.822811,1374708.000,29821,1,TH,1,100,31.876
1760382069.956814,1374842.000,29838,1,TH,1,100,31.884
1760382070.089818,1374975.000,29870,1,TH,1,100,31.891
1760382070.222821,1375108.000,29888,1,TH,1,100,31.966
1760382070.356824,1375242.000,29906,1,TH,1,100,31.966
1760382070.489828,1375375.000,29937,1,TH,1,100,31.903
1760382070.622831,1375508.000,29953,1,TH,1,100,31.903
1760382070.756834,1375642.000,29971,1,TH,1,100,31.913
1760382070.889838,1375775.000,30002,1,TH,1,100,31.913
1760382071.022841,1375908.000,30021,1,TH,1,100,31.927
1760382071.156844,1376042.000,30038,1,TH,1,100,31.927
1760382071.289848,1376175.000,30070,1,TH,1,100,31.966
1760382071.422851,1376308.000,30086,1,TH,1,100,31.966
1760382071.555854,1376441.000,30103,1,TH,1,100,31.876
1760382071.689857,1376575.000,30135,1,TH,1,100,31.876
1760382071.822861,1376708.000,30153,1,TH,1,100,31.908
1760382071.955864,1376841.000,30170,1,TH,1,100,31.908
1760382072.089868,1376975.000,30189,1,TH,1,100,31.898
1760382072.222871,1377108.000,30220,1,TH,1,100,31.898
1760382072.355874,1377241.000,30238,1,TH,1,100,31.910
1760382072.489877,1377375.000,30256,1,TH,1,100,31.910
1760382072.622881,1377508.000,30288,1,TH,1,100,31.893
1760382072.755884,1377641.000,30305,1,TH,1,100,31.893
1760382072.889888,1377775.000,30321,1,TH,1,100,31.973
1760382073.022891,1377908.000,30358,1,TH,1,100,31.973
1760382073.155894,1378041.000,30375,1,TH,1,100,31.959
1760382073.289898,1378175.000,30393,1,TH,1,100,31.966
1760382073.422901,1378308.000,30411,1,TH,1,100,31.891
1760382073.555904,1378441.000,30442,1,TH,1,100,31.884
1760382073.689908,1378575.000,30459,1,TH,1,100,31.925
1760382073.822911,1378708.000,30476,1,TH,1,100,31.932
1760382073.955914,1378841.000,30508,1,TH,1,100,31.966
1760382074.089918,1378975.000,30524,1,TH,1,100,31.966
1760382074.222921,1379108.000,30543,1,TH,1,100,31.958
1760382074.355924,1379241.000,30575,1,TH,1,100,31.958
1760382074.489928,1379375.000,30591,1,TH,1,100,31.912
1760382074.622931,1379508.000,30608,1,TH,1,100,31.912
1760382074.755934,1379641.000,30640,1,TH,1,100,31.859
1760382074.888937,1379774.000,30656,1,TH,1,100,31.859
1760382075.022941,1379908.000,30676,1,TH,1,100,31.922
1760382075.155944,1380041.000,30692,1,TH,1,100,31.922
1760382075.288948,1380174.000,30724,1,TH,1,100,31.971
1760382075.422951,1380308.000,30741,1,TH,1,100,31.971
1760382075.555954,1380441.000,30757,1,TH,1,100,31.958
1760382075.688958,1380574.000,30791,1,TH,1,100,31.958
1760382075.822961,1380708.000,30808,1,TH,1,100,31.968
1760382075.955964,1380841.000,30824,1,TH,1,100,31.975
1760382076.088968,1380974.000,30856,1,TH,1,100,31.949
1760382076.222971,1381108.000,30873,1,TH,1,100,31.949
1760382076.355974,1381241.000,30890,1,TH,1,100,31.958
1760382076.488978,1381374.000,30923,1,TH,1,100,31.958
1760382076.622981,1381508.000,30940,1,TH,1,100,32.024
1760382076.755984,1381641.000,30957,1,TH,1,100,32.024
1760382076.888988,1381774.000,30988,1,TH,1,100,32.004
1760382077.022991,1381908.000,31006,1,TH,1,100,32.004
1760382077.155994,1382041.000,31024,1,TH,1,100,31.995
1760382077.288998,1382174.000,31056,1,TH,1,100,31.995
1760382077.423001,1382308.000,31075,1,TH,1,100,31.939
1760382077.556004,1382441.000,31091,1,TH,1,100,31.939
1760382077.689008,1382574.000,31109,1,TH,1,100,32.004
1760382077.823011,1382708.000,31140,1,TH,1,100,32.004
1760382077.956014,1382841.000,31156,1,TH,1,100,32.002
1760382078.089018,1382974.000,31174,1,TH,1,100,32.002
1760382078.223021,1383108.000,31210,1,TH,1,100,31.931
1760382078.356024,1383241.000,31229,1,TH,1,100,31.931
1760382078.489028,1383374.000,31246,1,TH,1,100,31.985
1760382078.622031,1383507.000,31278,1,TH,1,100,31.985
1760382078.756034,1383641.000,31294,1,TH,1,100,31.927
1760382078.889038,1383774.000,31311,1,TH,1,100,31.927
1760382079.023041,1383908.000,31343,1,TH,1,100,31.997
1760382079.156044,1384041.000,31361,1,TH,1,100,31.997
1760382079.289048,1384174.000,31378,1,TH,1,100,32.016
1760382079.422051,1384307.000,31410,1,TH,1,100,32.016
1760382079.556054,1384441.000,31426,1,TH,1,100,31.944
1760382079.689058,1384574.000,31444,1,TH,1,100,31.951
1760382079.822061,1384707.000,31460,1,TH,1,100,31.965
1760382079.956064,1384841.000,31494,1,TH,1,100,31.965
1760382080.089068,1384974.000,31511,1,TH,1,100,31.990
1760382080.222071,1385107.000,31527,1,TH,1,100,31.990
1760382080.356074,1385241.000,31559,1,TH,1,100,31.958
1760382080.489078,1385374.000,31578,1,TH,1,100,31.958
1760382080.622081,1385507.000,31594,1,TH,1,100,31.987
1760382080.756084,1385641.000,31626,1,TH,1,100,31.987
1760382080.889088,1385774.000,31643,1,TH,1,100,31.958
1760382081.022091,1385907.000,31660,1,TH,1,100,31.958
